DATE;Close
11/05/2021;761,505
12/05/2021;751,065
13/05/2021;736,38
14/05/2021;739,19
17/05/2021;752,42
18/05/2021;748,46
19/05/2021;754,61
20/05/2021;740,715
21/05/2021;760,06
24/05/2021;758,39
25/05/2021;770,48
26/05/2021;768,66
27/05/2021;773,095
28/05/2021;772,36
01/06/2021;774,45
02/06/2021;770,18
03/06/2021;772,885
04/06/2021;765,755
07/06/2021;776,615
08/06/2021;774,37
09/06/2021;776,91
10/06/2021;781,505
11/06/2021;785,14
14/06/2021;788,265
15/06/2021;791,78
16/06/2021;792,57
17/06/2021;793,19
18/06/2021;800,66
21/06/2021;792,54
22/06/2021;796,445
23/06/2021;802,235
24/06/2021;805,815
25/06/2021;812,795
28/06/2021;810,485
29/06/2021;817,235
30/06/2021;819,6
01/07/2021;821,34
02/07/2021;818,31
05/07/2021;826,78
06/07/2021;829,775
07/07/2021;832,42
08/07/2021;832,89
09/07/2021;826,21
12/07/2021;835,48
13/07/2021;837,84
14/07/2021;846,34
15/07/2021;842,32
16/07/2021;836,605
19/07/2021;830,595
20/07/2021;820,32
21/07/2021;827,71
22/07/2021;834,2
23/07/2021;840,7
26/07/2021;850,215
27/07/2021;853,01
28/07/2021;839,625
29/07/2021;847,845
30/07/2021;850,845
02/08/2021;843,36
03/08/2021;849,265
04/08/2021;840,615
05/08/2021;848,36
06/08/2021;855,88
09/08/2021;851,72
10/08/2021;853,37
11/08/2021;848,81
12/08/2021;846,64
13/08/2021;849,475
16/08/2021;853,275
17/08/2021;845,63
18/08/2021;846,035
19/08/2021;845,96
20/08/2021;842
23/08/2021;850,7
24/08/2021;863,11
25/08/2021;866,175
26/08/2021;867,28
27/08/2021;864,47
31/08/2021;868,49
01/09/2021;879,17
02/09/2021;885,48
03/09/2021;883,625
06/09/2021;883,04
07/09/2021;886,36
08/09/2021;883,75
09/09/2021;878,78
10/09/2021;881,415
13/09/2021;878,06
14/09/2021;868,435
15/09/2021;872,01
16/09/2021;867,025
17/09/2021;868,83
20/09/2021;865,36
21/09/2021;849,645
22/09/2021;850,255
23/09/2021;856,43
24/09/2021;864,15
27/09/2021;859,36
28/09/2021;857,42
29/09/2021;835,56
30/09/2021;835,58
01/10/2021;838,14
04/10/2021;830,08
05/10/2021;814,65
06/10/2021;830,79
07/10/2021;825,19
08/10/2021;845,67
11/10/2021;838,37
12/10/2021;840,34
13/10/2021;828,5
14/10/2021;830,635
15/10/2021;847,15
18/10/2021;853,36
19/10/2021;858,495
20/10/2021;868,38
21/10/2021;870,1
22/10/2021;870,32
25/10/2021;866,595
26/10/2021;871,865
27/10/2021;881,78
28/10/2021;884,03
29/10/2021;889,185
01/11/2021;889,42
02/11/2021;895,825
03/11/2021;900,51
04/11/2021;902,82
05/11/2021;921,115
08/11/2021;927,67
09/11/2021;924,02
10/11/2021;917,16
11/11/2021;912,29
12/11/2021;907,985
15/11/2021;914,245
16/11/2021;913,05
17/11/2021;921
18/11/2021;924,02
19/11/2021;925,705
22/11/2021;938,04
23/11/2021;939,42
24/11/2021;917,73
25/11/2021;920,93
26/11/2021;926,48
29/11/2021;908,21
30/11/2021;921,83
01/12/2021;911,62
02/12/2021;926,16
03/12/2021;897,75
06/12/2021;887,35
07/12/2021;889,06
08/12/2021;919,635
09/12/2021;921,31
10/12/2021;922,725
13/12/2021;915,81
14/12/2021;912,965
15/12/2021;893,49
16/12/2021;891,94
17/12/2021;904,58
20/12/2021;895,1
21/12/2021;877,325
22/12/2021;888,94
23/12/2021;911,2
24/12/2021;921,75
29/12/2021;921,75
30/12/2021;929,42
31/12/2021;934,93
04/01/2022;927
05/01/2022;916,91
06/01/2022;914,025
07/01/2022;892,26
10/01/2022;882,55
11/01/2022;865,42
12/01/2022;889,73
13/01/2022;898,74
14/01/2022;893,745
17/01/2022;874,58
18/01/2022;881,07
19/01/2022;862,83
20/01/2022;855,82
21/01/2022;864,88
24/01/2022;836,55
25/01/2022;791,86
26/01/2022;796,01
27/01/2022;816,99
28/01/2022;805,84
31/01/2022;803,72
01/02/2022;832,54
02/02/2022;842,1
03/02/2022;848,185
04/02/2022;832,15
07/02/2022;824,89
08/02/2022;827,98
09/02/2022;829,305
10/02/2022;844,745
11/02/2022;840,28
14/02/2022;823,38
15/02/2022;811,52
16/02/2022;821,88
17/02/2022;817,23
18/02/2022;814,345
21/02/2022;793,21
22/02/2022;780,04
23/02/2022;786,33
24/02/2022;776,8
25/02/2022;763,08
28/02/2022;799,48
01/03/2022;807,35
02/03/2022;796,61
03/03/2022;801,24
04/03/2022;796,97
07/03/2022;778,23
08/03/2022;769,76
09/03/2022;745,75
10/03/2022;771,92
11/03/2022;758,34
14/03/2022;760,08
15/03/2022;743,68
16/03/2022;756,25
17/03/2022;780,22
18/03/2022;790,24
21/03/2022;807,15
22/03/2022;808,95
23/03/2022;825,82
24/03/2022;827,08
25/03/2022;824,98
28/03/2022;828,39
29/03/2022;835,28
30/03/2022;855,64
31/03/2022;855,85
01/04/2022;849,64
04/04/2022;836,46
05/04/2022;853,42
06/04/2022;844,73
07/04/2022;818,54
08/04/2022;814,795
11/04/2022;815,56
12/04/2022;796,1
13/04/2022;802,04
14/04/2022;800,62
19/04/2022;795,7
20/04/2022;800,52
21/04/2022;794,19
22/04/2022;795,96
25/04/2022;769,91
26/04/2022;752,82
27/04/2022;743,58
28/04/2022;744,04
29/04/2022;744,925
03/05/2022;746,475
04/05/2022;741,545
05/05/2022;729,54
06/05/2022;730,69
09/05/2022;724,06
10/05/2022;694,92
11/05/2022;691,11
12/05/2022;696,55
13/05/2022;677,62
16/05/2022;697,52
17/05/2022;691,84
18/05/2022;705,72
19/05/2022;687,68
20/05/2022;675,8
23/05/2022;665,4
24/05/2022;676,205
25/05/2022;659,16
26/05/2022;671,48
27/05/2022;690,5
30/05/2022;710,75
31/05/2022;725,02
01/06/2022;712,16
06/06/2022;710,49
07/06/2022;714,97
08/06/2022;712,8
09/06/2022;721,98
10/06/2022;711,38
13/06/2022;669,92
14/06/2022;644,48
15/06/2022;639,33
16/06/2022;649,08
17/06/2022;631,82
20/06/2022;636,38
21/06/2022;642,86
22/06/2022;657,37
23/06/2022;658,89
24/06/2022;661,255
27/06/2022;677,45
28/06/2022;684,99
29/06/2022;669,53
30/06/2022;658,96
01/07/2022;652,51
04/07/2022;648,485
05/07/2022;652,63
06/07/2022;650,07
07/07/2022;664,8
08/07/2022;679,705
11/07/2022;689,26
12/07/2022;674,29
13/07/2022;673,42
14/07/2022;663,095
15/07/2022;658,25
18/07/2022;676,29
19/07/2022;685,715
20/07/2022;688,43
21/07/2022;706,16
22/07/2022;706,51
25/07/2022;704,05
26/07/2022;698,18
27/07/2022;686,16
28/07/2022;702,5
29/07/2022;715,885
01/08/2022;724
02/08/2022;738,965
03/08/2022;732,93
04/08/2022;745,15
05/08/2022;747,76
08/08/2022;740,21
09/08/2022;750,9
10/08/2022;736,98
11/08/2022;755,18
12/08/2022;758,71
15/08/2022;761,73
16/08/2022;768,59
17/08/2022;770,77
18/08/2022;761,305
19/08/2022;766,66
22/08/2022;750,29
23/08/2022;732,76
24/08/2022;731,32
25/08/2022;734,13
26/08/2022;736,975
30/08/2022;725,86
31/08/2022;698,76
01/09/2022;698,51
02/09/2022;683,19
05/09/2022;702,85
06/09/2022;687
07/09/2022;685,38
08/09/2022;686,7
09/09/2022;699,875
12/09/2022;711,35
13/09/2022;721,21
14/09/2022;691,77
15/09/2022;686,38
16/09/2022;678,39
20/09/2022;665,9
21/09/2022;674,1
22/09/2022;673,92
23/09/2022;650,425
26/09/2022;641,98
27/09/2022;641,97
28/09/2022;641,27
29/09/2022;644,09
30/09/2022;633,6
03/10/2022;638,84
04/10/2022;632,12
05/10/2022;657
06/10/2022;644,6
07/10/2022;657
10/10/2022;631,36
11/10/2022;618,67
12/10/2022;616,34
13/10/2022;614,17
14/10/2022;616,31
17/10/2022;614,14
18/10/2022;625,565
19/10/2022;627,815
20/10/2022;631,03
21/10/2022;635,85
24/10/2022;627,935
