DATE;Close
27/01/2023;52,69
30/01/2023;53,16
31/01/2023;52,51
01/02/2023;52,74
02/02/2023;52,98
03/02/2023;54,29
06/02/2023;54,6
07/02/2023;54,47
08/02/2023;55,32
09/02/2023;54,6
10/02/2023;54,22
13/02/2023;54,48
14/02/2023;54,78
15/02/2023;54,81
16/02/2023;55,11
17/02/2023;54,71
20/02/2023;54
21/02/2023;53,97
22/02/2023;53,38
23/02/2023;53,31
24/02/2023;53,65
27/02/2023;53,35
28/02/2023;53,05
01/03/2023;53,26
02/03/2023;52,55
03/03/2023;53,27
06/03/2023;54
07/03/2023;53,91
08/03/2023;53,86
09/03/2023;53,56
10/03/2023;52,89
13/03/2023;52,05
14/03/2023;51,98
15/03/2023;52,33
16/03/2023;53,54
17/03/2023;54,21
20/03/2023;53,51
21/03/2023;53,8
22/03/2023;54,2
23/03/2023;53,84
24/03/2023;53,86
27/03/2023;54,45
28/03/2023;54,19
29/03/2023;53,7
30/03/2023;54,54
31/03/2023;54,38
03/04/2023;55,49
04/04/2023;55,78
05/04/2023;55,06
06/04/2023;55,27
11/04/2023;55,42
12/04/2023;55,7
13/04/2023;54,57
14/04/2023;55,32
17/04/2023;55,64
18/04/2023;56,06
19/04/2023;55,53
20/04/2023;55,83
21/04/2023;55,28
24/04/2023;55,39
25/04/2023;55,09
26/04/2023;54,76
27/04/2023;54,41
28/04/2023;55,53
02/05/2023;55,9
03/05/2023;55,61
04/05/2023;55,14
05/05/2023;54,84
08/05/2023;56,11
09/05/2023;55,99
10/05/2023;55,97
11/05/2023;56,37
12/05/2023;56,77
15/05/2023;57,01
16/05/2023;56,92
17/05/2023;57,09
18/05/2023;57,85
19/05/2023;58,27
22/05/2023;58,44
23/05/2023;58,41
24/05/2023;57,93
25/05/2023;57,73
26/05/2023;59,2
29/05/2023;59,95
30/05/2023;60,24
31/05/2023;60,25
01/06/2023;60
02/06/2023;59,93
05/06/2023;61,12
06/06/2023;61,16
07/06/2023;60,99
08/06/2023;60,41
09/06/2023;60,36
12/06/2023;60,95
13/06/2023;61,31
14/06/2023;61,67
15/06/2023;61,3
16/06/2023;61,72
19/06/2023;61,79
20/06/2023;61,28
21/06/2023;61,38
22/06/2023;60,72
23/06/2023;60,95
26/06/2023;60,93
27/06/2023;60,45
28/06/2023;60,55
29/06/2023;60,71
30/06/2023;61,17
03/07/2023;61,82
04/07/2023;62,11
05/07/2023;62,22
06/07/2023;62,23
07/07/2023;61,54
10/07/2023;60,9
11/07/2023;60,5
12/07/2023;60,8
13/07/2023;60,87
14/07/2023;61,02
17/07/2023;61,29
18/07/2023;61,16
19/07/2023;61,72
20/07/2023;62,18
21/07/2023;61,62
24/07/2023;61,42
25/07/2023;61,95
26/07/2023;62,5
27/07/2023;62,14
28/07/2023;62,76
31/07/2023;63,13
01/08/2023;63,36
02/08/2023;63,27
03/08/2023;62,54
04/08/2023;62,5
07/08/2023;61,84
08/08/2023;62,12
09/08/2023;62,43
10/08/2023;61,41
11/08/2023;61,66
14/08/2023;61,75
15/08/2023;62
16/08/2023;61,91
17/08/2023;61,44
18/08/2023;61
21/08/2023;60,49
22/08/2023;61,44
23/08/2023;61,63
24/08/2023;62,19
25/08/2023;61,86
28/08/2023;62,1
29/08/2023;62,38
30/08/2023;63,26
31/08/2023;63,17
01/09/2023;63,43
04/09/2023;63,74
05/09/2023;63,92
06/09/2023;64,06
07/09/2023;63,55
08/09/2023;63,35
11/09/2023;63,55
12/09/2023;63,71
13/09/2023;63,39
14/09/2023;63,61
15/09/2023;65,15
18/09/2023;64,03
19/09/2023;63,62
20/09/2023;63,73
21/09/2023;63,23
22/09/2023;61,97
25/09/2023;62,33
26/09/2023;62,35
27/09/2023;61,58
28/09/2023;62,1
29/09/2023;62,11
02/10/2023;62,18
03/10/2023;62,49
04/10/2023;62,07
05/10/2023;62,24
06/10/2023;62,21
09/10/2023;62,71
10/10/2023;63,07
