DATE;Close
16/02/2021;41,215
17/02/2021;41,085
18/02/2021;40,975
19/02/2021;40,81
22/02/2021;40,92
23/02/2021;40,475
24/02/2021;40,32
25/02/2021;40,575
26/02/2021;40,225
01/03/2021;40,05
02/03/2021;40,78
03/03/2021;40,54
04/03/2021;40,38
05/03/2021;40,11
08/03/2021;39,82
09/03/2021;41,005
10/03/2021;41,175
11/03/2021;41,225
12/03/2021;41,55
15/03/2021;41,3
16/03/2021;41,525
17/03/2021;42,01
18/03/2021;41,68
19/03/2021;41,71
22/03/2021;41,45
23/03/2021;41,55
24/03/2021;41,785
25/03/2021;41,895
26/03/2021;41,685
29/03/2021;42,215
30/03/2021;42,555
31/03/2021;42,665
01/04/2021;42,77
06/04/2021;42,99
07/04/2021;43,415
08/04/2021;43,145
09/04/2021;43,43
12/04/2021;43,585
13/04/2021;43,53
14/04/2021;43,485
15/04/2021;43,48
16/04/2021;43,805
19/04/2021;43,905
20/04/2021;43,685
21/04/2021;43,22
22/04/2021;43,63
23/04/2021;43,875
26/04/2021;43,745
27/04/2021;43,775
28/04/2021;43,695
29/04/2021;43,685
30/04/2021;43,7
03/05/2021;43,785
04/05/2021;43,985
05/05/2021;43,55
06/05/2021;44,12
07/05/2021;43,9
10/05/2021;44,155
11/05/2021;44,11
12/05/2021;43,295
13/05/2021;43,07
14/05/2021;43,23
17/05/2021;43,625
18/05/2021;43,43
19/05/2021;43,37
20/05/2021;42,685
21/05/2021;43,515
25/05/2021;43,71
26/05/2021;43,765
27/05/2021;43,895
28/05/2021;44,015
31/05/2021;44,1
01/06/2021;43,815
02/06/2021;43,885
03/06/2021;44,09
04/06/2021;44,17
07/06/2021;44,37
08/06/2021;44,345
09/06/2021;44,36
10/06/2021;44,465
11/06/2021;44,54
14/06/2021;44,845
15/06/2021;44,805
16/06/2021;44,87
17/06/2021;45,015
18/06/2021;45,4
21/06/2021;45,05
22/06/2021;45,325
23/06/2021;45,505
24/06/2021;45,305
25/06/2021;45,575
28/06/2021;45,785
29/06/2021;45,865
30/06/2021;46,145
01/07/2021;46,155
02/07/2021;46,285
05/07/2021;46,62
06/07/2021;46,765
07/07/2021;46,635
08/07/2021;47,07
09/07/2021;46,45
12/07/2021;46,875
13/07/2021;47,07
14/07/2021;47,355
15/07/2021;47,225
16/07/2021;47,13
19/07/2021;47,02
20/07/2021;46,385
21/07/2021;46,765
22/07/2021;47,115
23/07/2021;47,36
26/07/2021;47,985
27/07/2021;47,865
28/07/2021;47,34
29/07/2021;47,71
30/07/2021;47,65
02/08/2021;47,605
03/08/2021;47,72
04/08/2021;47,69
05/08/2021;47,955
06/08/2021;48,145
09/08/2021;48,395
10/08/2021;48,475
11/08/2021;48,63
12/08/2021;48,65
13/08/2021;48,69
16/08/2021;48,645
17/08/2021;48,675
18/08/2021;48,85
19/08/2021;48,75
20/08/2021;48,44
23/08/2021;48,905
24/08/2021;49,185
25/08/2021;49,095
26/08/2021;49,11
27/08/2021;48,83
30/08/2021;49,025
31/08/2021;49,26
01/09/2021;49,09
02/09/2021;48,96
03/09/2021;49,02
06/09/2021;48,97
07/09/2021;49,215
08/09/2021;48,89
09/09/2021;48,72
10/09/2021;48,755
13/09/2021;48,575
14/09/2021;48,485
15/09/2021;48,415
16/09/2021;48,31
17/09/2021;48,505
20/09/2021;48,245
21/09/2021;47,4
22/09/2021;47,77
23/09/2021;47,885
24/09/2021;48,32
27/09/2021;48,085
28/09/2021;47,965
29/09/2021;46,915
30/09/2021;47,245
01/10/2021;47,155
04/10/2021;46,88
05/10/2021;46,245
06/10/2021;47,085
07/10/2021;46,8
08/10/2021;47,82
11/10/2021;47,58
12/10/2021;47,735
13/10/2021;47,43
14/10/2021;47,385
15/10/2021;48,255
18/10/2021;48,635
19/10/2021;48,705
20/10/2021;49,065
21/10/2021;49,165
22/10/2021;49,185
25/10/2021;49,365
26/10/2021;49,72
27/10/2021;49,965
28/10/2021;49,805
29/10/2021;49,665
01/11/2021;50,27
02/11/2021;50,24
03/11/2021;50,5
04/11/2021;50,46
05/11/2021;51,15
08/11/2021;51,32
09/11/2021;51,1
10/11/2021;51,19
11/11/2021;51,18
12/11/2021;51,31
15/11/2021;51,79
16/11/2021;52,07
17/11/2021;52,51
18/11/2021;52,29
19/11/2021;52,11
22/11/2021;52,54
23/11/2021;52,71
24/11/2021;51,87
25/11/2021;52,37
26/11/2021;52,55
29/11/2021;50,89
30/11/2021;51,57
01/12/2021;50,9
02/12/2021;51,36
03/12/2021;50,37
06/12/2021;50,2
07/12/2021;50,62
08/12/2021;52,13
09/12/2021;51,74
10/12/2021;51,96
13/12/2021;51,62
14/12/2021;51,64
15/12/2021;51,03
16/12/2021;51,19
17/12/2021;51,82
20/12/2021;51,26
21/12/2021;49,995
22/12/2021;50,88
23/12/2021;51,33
27/12/2021;51,86
28/12/2021;52,24
29/12/2021;52,61
30/12/2021;52,4
03/01/2022;52,64
04/01/2022;52,28
05/01/2022;52,45
06/01/2022;52,07
07/01/2022;51,23
10/01/2022;50,8
11/01/2022;49,9
12/01/2022;50,44
13/01/2022;50,68
14/01/2022;50,49
17/01/2022;49,71
18/01/2022;50,04
19/01/2022;49,47
20/01/2022;49,38
21/01/2022;49,845
24/01/2022;48,835
25/01/2022;46,905
26/01/2022;47,31
27/01/2022;48,24
28/01/2022;48,545
31/01/2022;48,01
01/02/2022;48,875
02/02/2022;49,255
03/02/2022;49,675
04/02/2022;48,425
07/02/2022;47,67
08/02/2022;47,845
09/02/2022;47,97
10/02/2022;48,72
11/02/2022;48,32
14/02/2022;47,86
15/02/2022;47,345
16/02/2022;47,865
17/02/2022;47,675
18/02/2022;47,475
21/02/2022;47,01
22/02/2022;46,445
23/02/2022;46,49
24/02/2022;46,275
25/02/2022;45,805
28/02/2022;47,315
01/03/2022;47,705
02/03/2022;47,5
03/03/2022;48,095
04/03/2022;48,06
07/03/2022;47,625
